id,query,answer_ids
272546805,The brown dog and the black dog with green harnesses are in the sand .,[272546805]
4956409145,A blond woman in sunglasses and a surprised expression talks on a cellphone while another woman walks past in the foreground .,[4956409145]
1998457059,a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .,[1998457059]
6854823446,A person wearing a helmet and riding suit is riding a four wheeler on a dusty plot of land .,[6854823446]
4927040237,"A young man wearing a red shirt , and blue jeans , is laying down next to a window .",[4927040237]
4851553712,A woman is adjusting a camera in a crowd of people with a young girl holding a scooter in front of her .,[4851553712]
4745661523,"A young girl in a bikini is standing in a building with people around her , while she is holding a red bandanna .",[4745661523]
2242676214,"2 man and 1 boy is showing their books which has something to deal with "" passport "" .",[2242676214]
3217187564,A number eight racing dog is beating a number four racing dog slightly in a race .,[3217187564]
4977226573,A man with the yellow top is standing next to a car on the intersection while pedestrians wait for the green light to walk across the road .,[4977226573]
2354405491,A little girl in a white dress and headband is running through a forest while her dress is billowing out around her .,[2354405491]
3638577494,"A pet dog , standing on bank is looking at another brown dog inside a pond .",[3638577494]
4959476952,Several Indian woman in brightly colored clothing are working .,[4959476952]
5398619523,A group of 5 kids are dressed in winter apparel playing in the snow .,[5398619523]
4825995199,A man wearing a striped shirt carried a white scroll as he walked down the street .,[4825995199]
221586389,A group of young people are listening to a man in a blue shirt telling them about Brazil .,[221586389]
4965595911,A woman holding a purse reaches up to grab the hands of a performer dressed as the statue of liberty wearing sunglasses .,[4965595911]
4898264862,"A woman in a bathing suit stands in a swimming pool with three little boys , two of which are wearing water wings .",[4898264862]
72008434,A guy kisses another surprised looking man on the ear .,[72008434]
2302747917,A girl in green is running behind a boy in red in a sports arena whilst a girl in pink is running in the background .,[2302747917]
2708176152,A group of people ride bicycles around a curve on a racetrack .,[2708176152]
3457784061,A man is getting ready to throw a bowling ball in a bowling alley .,[3457784061]
4871134747,Two men and a small child are walking outside near a brick wall and building .,[4871134747]
6926407076,A male teacher is leading a group of young elementary school aged children in a balancing activity on the floor of a classroom .,[6926407076]
2394267183,A dog performs a slalom-like obstacle while the owner walks along side .,[2394267183]
4433290741,"Black man wearing an orange sign , sitting on a stool on a sidewalk next to Mc Donald 's .",[4433290741]
4465093007,A man in a white shirt yells and throws up his fists as he is being carried by a group of people at a gathering .,[4465093007]
616045808,a person wearing a black and pink outfit and hat riding atop a unicycle down the street .,[616045808]
2139519215,The girl in the aqua two piece swimsuit is in front of the aqua pool .,[2139519215]
3608858344,A woman in a short black dress and black boots dances around with fire torches .,[3608858344]
5640452539,"There are 7 dwarfs walking down a street lined with people and a couple of blue buildings in the background , one of which has a Disney Showcase sign on it .",[5640452539]
2561310673,A group of men are chatting about the boat on display .,[2561310673]
60908622,"Two men working with wood , cutting a board with a large saw that 's sitting on a table .",[60908622]
3892428805,A woman in a knitted brown jacket looking at the camera while sitting in front of a table covered in food and food preparation tools .,[3892428805]
4520518550,"A woman with long dark hair is walking on a sidewalk past some tall buildings , while two other people walk across the street with their dog .",[4520518550]
6318408733,A tennis player in white clothes finishing a strike on a tennis ball .,[6318408733]
4797124142,"A man wearing a hat has his eyes closed , as another man in a red shirt is licking his face .",[4797124142]
366713533,"Two men , a woman , and two young boys stand in front of a large gathering of people outside a building .",[366713533]
2584020755,The child has his mouth open and is surrounded by adults dancing .,[2584020755]
5930769790,A dog groomer gives a dog a haircut using electric hair clippers .,[5930769790]
6666012297,Two people in winter clothing and a dog are walking along a beach,[6666012297]
4441843357,"Three men , two wearing black pants and one wearing orange shorts , are in front of a soccer net with a girl wearing a blue shirt .",[4441843357]
3359636318,Two people are talking outside of the video game shop next door to the mobile phone store .,[3359636318]
2756636539,A big black dog with fluffy fur runs in the surf of a rocky shore .,[2756636539]
45334151,A young woman is reading a novel in front of a row of sky blue washing machines .,[45334151]
2525270674,A dog with his front paws off the ground holds a white Frisbee in his mouth in an RV campground .,[2525270674]
2992999413,"Amish looking people are outside a building , standing near a tree .",[2992999413]
248646530,A boy is jumping on yellow spots that are painted on the floor of a water fountain .,[248646530]
2691966747,The white dog emerges from the tunnel on the course .,[2691966747]
2883099128,A shirtless man is getting ready to hit a tennis ball .,[2883099128]
160394722,A little boy is squatting down looking at colorful pieces of paper while grownup look on .,[160394722]
290764663,A man wearing all blue walking down street across a blue van and blue car,[290764663]
1483784737,A woman wearing a long black sweater is standing near a pink bike on the sidewalk .,[1483784737]
2379421650,"A cook is caught in the action of cooking , with steam billowing out from a series of pats .",[2379421650]
4622585657,a female school crossing guard is leaning against a lamp post and waiting for children to approach .,[4622585657]
2768972186,a large brown dog trying to catch a small white puppy from behind,[2768972186]
2384401298,A dog walking along a canal and his reflection is on the water .,[2384401298]
430964917,"A man riding a bike wearing flannel shirt , plaid pants and a blue backpack while riding on a street near buildings and parked cars .",[430964917]
4695704555,"Person in nun clothing rides a tall bike in the middle of the street , with a blue bike coming up behind them .",[4695704555]
3787801,"two workers sit at their desks , one gazing off into the distance while the other looks at a piece of paper .",[3787801]
2322327298,A golden dog is running through the snow .,[2322327298]
62597667,A group of friends lay sprawled out on the floor enjoying their time together .,[62597667]
3307667255,There are a lot of people in front of a tan building with colorful squares hanging from the top .,[3307667255]
2393410666,The black greyhound dog is running on the grass wearing a blue jacket .,[2393410666]
2634085089,A young girl in a white summer dress walks the outer edges of a large park fountain .,[2634085089]
4491852454,"A person in a blue jacket with black sleeves , green pants and a blue hat is sitting on the sidewalk .",[4491852454]
5131842202,On a partly cloudy day a clown in red plaid overalls relaxes in the back of his tent .,[5131842202]
2375872999,"A white-haired , bearded man stands leans against a low wall next to a red cylinder reading "" clearance . """,[2375872999]
3365751494,"Young black women sit and lean on a wall marked with graffiti that contains the text "" sons of freedom "" .",[3365751494]
5583837367,"In a wooded setting , two women are holding their arms in the air to form a bridge and one woman is going under their arms , while two children stand nearby .",[5583837367]
1077546505,A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water .,[1077546505]
4418969015,Appears to be an African tribe or family posing for a picture in the grasslands with a dog in the corner .,[4418969015]
1121053156,a child and a young adult the adult is maybe demonstrating how to do something to teach the young child,[1121053156]
2892385091,Three young male adults are tentatively listening to a young woman as she speaks .,[2892385091]
5704623726,A man in a white t-shirt and jeans is doing a handstand in a park while two women walk by in the distance .,[5704623726]
4650780114,"Many people populate the eating area in a building , coming and going or standing in line or digging in their purses .",[4650780114]
4322232000,A lady wearing a hat and tan coat walks down a brick sidewalk of a city while holding the hand of a little boy wearing a backpack and holding a striped umbrella upside down .,[4322232000]
1414570503,A gathering of people is viewed under a tent listing a Northern Michigan Regional Wine & Food event .,[1414570503]
2618866067,A gray dog in a white collar yawning with its eyes closed .,[2618866067]
946051430,A group of five women and girls in bathing suits jumps into the water with their backs to the camera .,[946051430]
4641294847,A lone man only wearing boxers is sitting on a chair looking out an above ground window .,[4641294847]
3631474374,A woman in white directs a group of young people making a pattern with sticks .,[3631474374]
1598809111,Three oriental woman and girls buying and looking at small prints in a store .,[1598809111]
2315325912,A girl on stool with her friend helping her put up a banner .,[2315325912]
128912885,A white dog is jumping in the air attempting to catch a red ball .,[128912885]
2475959402,"An Asian man in colorful robes holds a bell and leans toward a small table , with Buddhist or Hindu decorations on the table and the walls .",[2475959402]
2661567396,Man with SANTANA 57 shirt sits in sparsely occupied seating area .,[2661567396]
2104009548,A young buddhist monk looking towards camera leans up against a roughed up column .,[2104009548]
2926786902,A skiing man in a fluorescent jacket jumps very high and it looks as though he is flying .,[2926786902]
7057696291,The cook is slicing onions in advance of cooking them in a large red skillet .,[7057696291]
254308532,A little girl putting makeup on another girl 's eyelid while a boy in the background watches .,[254308532]
2311881432,A man with a shaved head is sitting on a sandy beach holding an electric razor close to his face .,[2311881432]
2113996953,An Asian woman is sitting on a curb while wearing a hat with two fruit baskets attached to it .,[2113996953]
2394003437,A boy rides a Segway scooter through a crowded city plaza .,[2394003437]
3621741935,A girl with a hat is sitting outside on a table with a bike leaning against the table .,[3621741935]
484280924,"An Asian chef is working in the kitchen , and is smiling after putting the food he has made in a wok into a "" to-go "" container .",[484280924]
3257103624,"Two men , walking waist deep in water , with one man shirtless with green hair and bright pink arms .",[3257103624]
3172334780,There are four girls three in a dress and on in jeans and a shirt .,[3172334780]
2475544216,An man with dark hair is sleeping reclined in an office chair by a computer .,[2475544216]
6820458661,A small child wearing a blue sweatshirt hides his eyes with hands and leans against drawers .,[6820458661]
4199589368,"Two people gathered at a doorway ; One appears to be a health professional from her smock top and the other a young girl , wearing eyeglasses , perhaps seven or eight years old , that has some type of apparatus in her front that may be aiding her health .",[4199589368]
3163563871,"A person with sunglasses , blue shorts and a white shirt hitting a tennis ball .",[3163563871]
6676181181,Three hockey players in red uniforms lean on their hockey sticks and appear to be watching the game .,[6676181181]
2853451727,A man wearing a brown cap and cutoff camouflage pants is leaping in the air on a bridge while several other people walk behind him .,[2853451727]
2323167250,the man feels that he will have a better idea of what his hat will look like from above .,[2323167250]
2337825352,A man in a sports uniform is being held up in the air by others with a ball held up over his head .,[2337825352]
2441118178,A young boy dressed all in red is standing in front of a small soccer goal .,[2441118178]
4823873791,A woman wearing a blue skirt and white tank top examines a makeup counter in a store .,[4823873791]
8141029294,A lady in a skirt is carrying two bags out onto the water and a dog is following her .,[8141029294]
2360775984,"A man looks at a soldier who stands on a platform , as a fan blows on him .",[2360775984]
1820795682,"A dark-haired woman in a black , sparkly outfit is cheering in front of a yellow banner that says "" Cheer "" .",[1820795682]
4631313449,A man wearing a white shirt and dark pants is standing at the railing outside a building with Asian language writing displayed on it .,[4631313449]
4143318041,A man in apron and latex glove cleaning the desk tables in a theater type auditorium .,[4143318041]
2245677806,A woman is reading a book while standing and waiting for the subway .,[2245677806]
2470899884,"A young woman midair gets ready for an intense tennis match , her partner walks behind her .",[2470899884]
5692076205,"A man playing a guitar is singing into a microphone , his shirt is checkered and he has dark hair .",[5692076205]
8162775105,"A woman on stage lit from behind standing in front of a microphone wearing a gray top and black pants with a red , white , and blue flag wrapped part way around the lower half of her body",[8162775105]
3805877081,A figure stands in front of a tin-roofed structure where objects are positioned before a drawing of mountains and clouds against the back wall .,[3805877081]
3085017634,Four boys are playing hockey in rollerskates while wearing blue and white safety gear .,[3085017634]
2294516804,A cubby cheeked baby in a yellow and red bib playing with a toy .,[2294516804]
4760648961,a little girl in a yellow hat is sitting in the grass with her eyes closed and her hand up to her face .,[4760648961]
2702506716,A dog sticking his head out from under some gray stairs .,[2702506716]
6563237641,A group of African Americans wearing orange shirts appear to be dancing and performing a routine in a public location with several people standing around watching .,[6563237641]
5822092748,A man in a yellow shirt painting a house with the number 37 on it blue .,[5822092748]
1780790804,Two jacketed men with double-barreled shotguns carry home prey that they have shot on a hunting trip on a muddy country road .,[1780790804]
2899527576,A young man and woman in shorts and t-shirts are playing a video game .,[2899527576]
446514680,Two brown dogs wearing red collars look at each other while running along a dirt field .,[446514680]
4551045130,An elderly Asian woman wearing a red long-sleeved shirt and carrying a woven purse points to a man she is speaking to who is wearing a red light jacket and carrying a satchel .,[4551045130]
2249480913,Two dogs are fighting over a red Frisbee that is bent in half .,[2249480913]
4805896271,A city street is shown with a large number of people and double-decker buses .,[4805896271]
2078016024,"This is the image of an Indian woman squatting near a row of assorted vegetables , spread out on the ground .",[2078016024]
2653533876,"A downtown city street complete with buses , traffic and people on the street .",[2653533876]
3738685861,A small child is sitting playing with an adornment in a small garden .,[3738685861]
2173362914,Three people take a lift up the mountain in the ski resort of Adirondack express .,[2173362914]
3962553148,A single male wearing a long-sleeve white shirt riding a dirt bike .,[3962553148]
3906958466,A group of cheerleaders wearing blue outfits with white tutus are jumping up together in unison with their arms up in the air .,[3906958466]
4103883293,A woman and her children walking while eating ice cream cones at an outdoor event .,[4103883293]
16630920,A man selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day .,[16630920]
530888330,The man is in silhouette while the mountain landscape is visible .,[530888330]
8083569299,"During a rugby match , a player in black is on the ground on his back , while two opposing players in white are hunched over him trying to take the ball and other players are rushing to assist .",[8083569299]
2309649133,"A group of people in a room , most with computers , some raising their hands .",[2309649133]
4812170955,A small child in a blue outfit is looking off at some trees in the distance .,[4812170955]
2773682293,A man and little boy posing for a photo with a beautiful waterfall in the background .,[2773682293]
221422499,"A young gymnast looks back at the audience , trying to catch a glimpse of her proud parents before starting her performance .",[221422499]
618735339,A young female african american child sitting on a swing with both arms holding the chains on the swing .,[618735339]
316218443,"Two young men in a living room holding hands while facing each other , jumping in the air and kicking their legs back .",[316218443]
3774816278,"A group of people standing around smiling , and in the background are more people and handmade signs .",[3774816278]
4259870068,Spectators sit by the sidewalk as a man riding a white horse comes by .,[4259870068]
4483576244,A man wearing a cowboy hat and no shirt has his back turned and is being embraced by two women who are both smiling .,[4483576244]
3178489390,Two boys are walking up the beach with a bunch of ducks behind them .,[3178489390]
4262694145,A young woman with brown hair and an elderly man with gray hair and a sweater jump in the air on a snowy hill with snowshoes on their feet .,[4262694145]
2709683703,The young man with the water gun is shooting water into the white dogs mouth .,[2709683703]
3333921867,three black and white dogs running through a watery field .,[3333921867]
2712974062,A woman in a multicolored dress is holding a plastic cup while gesturing with the other hand .,[2712974062]
2645723249,"A young woman seated at a table on what appears to be a backyard deck holds a toddler , giving him a toy or bottle of some sort , while smiling into the camera .",[2645723249]
2748729903,A person hanging from a parachute makes a splash as their body hits the water .,[2748729903]
4835922124,A woman with a purple purse sits on the metro with her suitcase .,[4835922124]
75718987,"Three females , one a child , one young adult , and one middle-aged at delicatessen .",[75718987]
2499489346,A mother and three children play on a teeter totter at a playground .,[2499489346]
3381038951,A woman in a white t-shirt points at a geyser .,[3381038951]
3285214689,Man in blue sport uniform with basketball in right hand attempting to score basket while being blocked by player in white uniform .,[3285214689]
1403414927,A black dog in front of a white dog walking on a path in a forest .,[1403414927]
3542418447,"Two dogs , one brown one black with a yellow toy , black dog has mouth open and brown dog has the toy .",[3542418447]
2554546648,A young man playing an electric guitar while sitting on the sidewalk .,[2554546648]
2852982055,a woman is looking away from two small children playing in a fountain .,[2852982055]
370445133,"The cowboy is struggling to stay on the horse inside of the bullpen as he goes around the red , white , and blue barrel .",[370445133]
688940111,a boy in a red baseball cap eats a Ritz cracker and has a big pink cup of juice,[688940111]
2966552760,A child in a red shirt is sitting against a wall with a map while eating .,[2966552760]
2595505923,"A mixed group of both men and women are listening to a guy in a green , long-sleeve T-Shirt talk at a picnic in the park .",[2595505923]
1461886497,A boy wearing a red cloth as a headband is having another person write on his cheeks with red magic marker .,[1461886497]
254555172,"A little girl unwrapping her birthday gift , in a white dress at home .",[254555172]
3278581900,A toddler boy in a sailor suit and a little girl run in the sand .,[3278581900]
1405665934,"A woman in a white jacket and pink shorts is sitting down , reading a book with her head resting on her right hand .",[1405665934]
3508389675,A little girl in a checkered dress plays with her big blue ball near a mesh fence .,[3508389675]
2244385560,A man in a light coat and a blue hat feeding several seagulls along a wide brick walkway in a park .,[2244385560]
4189561305,A woman holds a flag up while leaning on a barricade as soldiers stand nearby in front of a building .,[4189561305]
3634400263,A man performs a trick on a yellow bike in a skate park covered in graffiti .,[3634400263]
4461720604,"An attractive blond woman in a white tank top , jean shorts , sunglasses and carrying black flip-flops is walking along a sidewalk surrounded by sand and barricades .",[4461720604]
3441132495,A woman in blue pants and a light-blue top looks down at her hand while standing near a dirty gray truck and surrounded by muddy ground .,[3441132495]
2357648783,A man with long hair and a green striped shirt talks to a woman who is listening intently .,[2357648783]
912382266,Two men wearing striped blue polo shirts are sitting at a table in a room with other people and wide windows .,[912382266]
2824875517,"Person in jeans and blue shirt , marking newspaper racing section with pen .",[2824875517]
4914053837,A women 's bicycle race is taking place in the city with lots of speculators .,[4914053837]
2251992614,A man walks with his shirt off and rolled up pants in a busy city street .,[2251992614]
4778395132,There is a street with buildings and one man in black walking on the side of the road .,[4778395132]
3181599388,Two men in midair fighting in a professional wrestling ring .,[3181599388]
6693881913,A referee wearing a black and white uniform watching two hockey players from opposing teams fighting on the ice .,[6693881913]
4576510103,A little girl with a kitten graphic on her shirt is riding in the saddle of a brown horse with a black mane next to a fence outside in a green field on a sunny day .,[4576510103]
4548597574,A man in a blue shirt and a woman in a red shirt sitting on the grass .,[4548597574]
4448569088,A group of people 's silhouettes are in front of a building with large glass windows and lights .,[4448569088]
4379561906,A group of people wearing name tags gather round in a conference room watching in front of them .,[4379561906]
2647049174,The little boy wearing the blue shirt is putting dirt in his mouth .,[2647049174]
100652400,A man in a blue hard hat and orange safety vest stands in an intersection while holding a flag .,[100652400]
429270993,A man in camouflage pants and a backwards cap carrying a toolbox and a backpack .,[429270993]
3501175119,"Two women sit at a bench in a small park , one in a blue dress , the other in a white dress",[3501175119]
1945973944,One man is holding a dumpster door open while another man puts a trash bag in the dumpster .,[1945973944]
3019667009,Two boys are playing on very old architectural structures .,[3019667009]
3286198467,A large black and brown dog is carrying something in its mouth while walking on grass .,[3286198467]
2638054798,One child sits while another one kneels as they talk to each other .,[2638054798]
2203286182,A black dog is attempting to catch a thrown object that is red .,[2203286182]
1463638541,A person is climbing and has nearly reached the sign at the top,[1463638541]
6915121934,"A child soccer player jumps for the ball to prevent it from going into the net but , does not successfully accomplish his goal .",[6915121934]
3688797852,Two smiling men dressed in provocative leather outfits walk in a parade .,[3688797852]
3971881875,A woman with brown hair wearing a white shirt is standing in a doorway surrounded by baskets as a woman in a red shirt passes by .,[3971881875]
4791487303,"Woman in pink shirt and black shorts , holding a blue shovel , shoveling white snow .",[4791487303]
2591157404,People sitting and watching a tv monitor mounted high on the wall .,[2591157404]
2220175999,Two dogs walk in a body of water .,[2220175999]
2986620935,Two off-road bikers compete on a dirt course on a sunny day .,[2986620935]
4412028431,A group of young adults standing inside near a Pabst Blue Ribbon beer display .,[4412028431]
2428997777,Two overweight black women wearing work uniforms are sitting on some steps .,[2428997777]
2354914661,A crowd of people hanging out near a fence with barb wire .,[2354914661]
2705103507,Two teenagers are standing on the roof of a white building looking down .,[2705103507]
4447270536,"The elderly , overweight man is wearing a hat , moccasins , and a purple shirt while reading a book on a sidewalk in front of a tree .",[4447270536]
3336759846,A woman in shorts and a white top is taking a picture with a digital camera as a young man watches .,[3336759846]
2642474867,A long-haired woman is wearing a grass cowboy hat and a striped shirt .,[2642474867]
3032493516,"Two men cooking , one stirring a pot while making a funny face while the other points at him .",[3032493516]
5826678076,"A large crowd of people , and at the side a gentleman having his picture taken by a photographer as he poses .",[5826678076]
3628103548,A woman playing guitar and singing in the foreground and three others performing behind her .,[3628103548]
3132722940,A barefoot woman crouches in a ready position on a running track .,[3132722940]
405694615,"A lady posing in front of a camera is wearing jeans with her thumbs in each front pocket , while lady wearing a green shirt is watching from behind holding a drink and snack .",[405694615]
3547600292,A black and yellow bird is eating a worm while resting on the grassy ground .,[3547600292]
2838619742,A half naked man pushes against the trunk of a fig tree .,[2838619742]
51148570,"Adults take a group of kids to an active outdoor area with lots of trees , where they watch a man play an ethnic instrument that he created .",[51148570]
1508269285,A brown and white spotted dog in a green collar is in the water and looking at something .,[1508269285]
4434577985,"Old people standing in a room looking at pictures on a white wall , while one man is taking a photo .",[4434577985]
3146630574,A black and white dog is running through the water while holding something red in its mouth .,[3146630574]
250892549,a golden dog with a blue object in its mouth stands next to another golden dog in front of a green fence in a grassy field .,[250892549]
4624956100,The young man in the blue shirt holds the ladder for the man in the white shirt in a graffiti-covered alley .,[4624956100]
131090759,A man selling many wicker chairs is pulling a cart of them through the street .,[131090759]
4806601649,A man wearing a green shirt stands in a parking lot and points his finger .,[4806601649]
5222251832,"A snowboarder , who is wearing a red jacket , black pants , and a blue helmet , is midair .",[5222251832]
3583903436,A young boy in a green swing rides through the air near a barn .,[3583903436]
5086989679,A main in a face painted like a clown looks like he is in free fall or doing some sort of acrobatic move .,[5086989679]
7374494094,"An older gentleman is carrying a tiki torch down a street lined with people , as some of them take photographs .",[7374494094]
4755599999,"Two blond women in red shirt facing away from the camera , standing at the edge of a seated crowd .",[4755599999]
760702109,"A bald man with a tremendous gray beard sits behind a white van , before a building that says "" Peter Stevens MotorCycles : Service Department "" .",[760702109]
3012517885,Two young men standing next to each other work together on a piece of equipment in a classroom or work-type setting .,[3012517885]
2063272936,A man on top of a tiled roof works next to his bucket .,[2063272936]
2860314714,This gentleman is standing outside trying to make something he has his tools on this makeshift table and a couple of men are watching him .,[2860314714]
4557656065,A little boy is taking a picture with a digital camera .,[4557656065]
3822469102,A rollerblader in a red hat is grinding on an elevated metal pole .,[3822469102]
731580628,"A young boy and a young girl standing near a window on a firetruck , the young girl holding an American flag .",[731580628]
7746984692,"A lone man heads off on a high mountain trail wearing a bright red jacket , black backpack and carrying two ski poles for assistance .",[7746984692]
4914829251,"A view of bicyclists on a city street , riding in both directions , with red reflective safety cones dividing the two lanes .",[4914829251]
4857278968,One woman watches while another woman helps herself to a plate of food .,[4857278968]
8128592454,A hockey game where two players are going after the puck as a referee looks on .,[8128592454]
5221111799,One man wearing a hat on top of a roof doing construction work .,[5221111799]
4520504568,woman stands in the sunny part of a shaded alleyway .,[4520504568]
1979233991,Here is a picture of an older lady wearing a beanie and carrying her terrier in a field outside .,[1979233991]
94989565,A group surrounds an older man in jeans and a leather jacket as he talks in a desert region with mountains in the background .,[94989565]
3542176488,A group of two women and two men dancing in the streets .,[3542176488]
3021028400,A seated male cello player wearing glasses and a black suit with white shirt and black bowtie surrounded by his fellow musicians from the orchestra .,[3021028400]
7181980147,A performer wearing a dark red and black patterned jacket is performing on a kazoo while someone plays the keyboard in the dark and misty background .,[7181980147]
2076865206,Man standing on edge of stream while casting his fishing line .,[2076865206]
4448853264,"A man wearing sunglasses , headphones and a dark coat is walking down the street .",[4448853264]
3090386315,A dog with a collar and tag runs with its tongue out on a path .,[3090386315]
1732047510,A large group of asian people are crowding around some sort of float at some sort of festival .,[1732047510]
2944156905,"A man in a green shirt , black pants , black hat , and a backpack , acting like he was pushing a stone wall .",[2944156905]
2255280884,two girls are sitting together while playing their instruments .,[2255280884]
2700147489,A man jumps in the air while performing a stunt on his skateboard .,[2700147489]
218437159,A man in a gray sweater is eating a sandwich with meat .,[218437159]
5648828783,Two people preparing meat on a street-side grill with one person wearing a mask as the other leans his head down .,[5648828783]
3712463209,A man works on the rear tire of a bike while a baby looks on from behind the bike .,[3712463209]
2561190409,A woman wearing a pink blouse shows another woman a pair of white pants at a market .,[2561190409]
3667788497,"Under a blue sky with white clouds , a child reaches up to touch the propeller of a plane standing parked on a field of grass .",[3667788497]
6674237545,A man in business clothes is serving at table tennis inside a building surrounded by children .,[6674237545]
4345676156,Three fishermen are on a dock area all dressed in clothes appropriate for a wet environment sorting the days catch of fish,[4345676156]
3126981064,Two surfers catch the same huge wave in the ocean .,[3126981064]
2229108152,A man wearing jeans and a button down shirt leads a brown horse wearing a saddle on a horse racing dirt track .,[2229108152]
3529721084,A leather clad biker wearing face-paint sits on his motorcycle next to another biker who is standing beside his bike on a city street .,[3529721084]
4918785879,An Asian man is standing in front of a desk with a computer on it and next to a projector screen with a slide about the Ford Fiesta on it .,[4918785879]
4962648530,A dark-haired girl in a floral dress is standing while holding something .,[4962648530]
4553735325,Person is carrying a large plank near a body of water while the sun is low in the sky .,[4553735325]
6889322961,Several children are practicing martial arts moves in a room with a red floor .,[6889322961]
542714962,An all men volleyball game is full action with a tall man in shades is ready to block an oncoming volley .,[542714962]
2156131463,People in bathing suits are on a beach looking at a landform in the distance .,[2156131463]
2536991887,Several workers in orange vests and white construction hats holding blue bags are working along side railroad tracks .,[2536991887]
241346105,An American footballer in a red strip is running down the side of the field with the ball .,[241346105]
2119381199,A woman in a red shirt and eyeglasses is seated on a beige couch smiling up at the camera showing a just unwrapped gift .,[2119381199]
417024751,A man rests a silver-colored metal disk on a rock surface as he works on the back side of it .,[417024751]
266050467,A donkey carries a heavy load in front of an old woman on a dirty and busy street .,[266050467]
8144894905,"Two guys are wrestling on a mat , with one in a blue uniform , and the other in maroon .",[8144894905]
2178985121,A boy in a red shirt and a man with dark blond-hair hang out in the toy aisle of a store .,[2178985121]
322563288,"A young blond-haired girl is playing on the limbs of a tree , close to a leaf covered ground .",[322563288]
4805613386,Three children playing in fountain at water park wearing red and blue swim wear .,[4805613386]
4420692125,"On a city street , police are putting a handcuffed suspect into a patrol car .",[4420692125]
3801083035,A girl wearing a helmet and sneakers swings on a zip-line next to a platform .,[3801083035]
4413714,A group of children in white shirts are sitting and standing around white tables in a room .,[4413714]
4759710534,"A woman is walking away from the viewer , she is wearing white clothing and has a handbag draped on her left shoulder ; her upper back is exposed , showing a tattoo of a winged creature ( possibly a fairy ) .",[4759710534]
2912210904,A man loads trees onto a cart on the side of a road .,[2912210904]
6167795092,A crowd behind a fence is watching bicyclists ride up a hilly road with motorcycles behind them .,[6167795092]
4826445340,A woman wearing a multicolored off the shoulder top and white shorts sits in the grass reading a book .,[4826445340]
2090339522,a man wearing a green canvas hat with a distnat city in the background,[2090339522]
4692725862,Two young child are swimming side by side with kickboards in a pool .,[4692725862]
6442754553,Two women in blue jackets are concentrating intently on something in the hand of the lady who is sitting down .,[6442754553]
143561756,Two children ride their tricycles on a sidewalk in front of a brightly painted wall .,[143561756]
2590318805,"Beside a white building with a thatched roof , a group of five people stand next to a red ladder , a horse with a cart full of straw , and several chickens .",[2590318805]
2505988632,A small girl with brown hair and a big smile is jumping rope .,[2505988632]
1300744906,Two people with backpacks hike up a rocky dirt path next to a conifer tree .,[1300744906]
2273650537,An older man with graying hair talks on his cellular phone as he walks out of a Jewelry store while a woman in a black coat with furry fringes stands outside .,[2273650537]
4759106610,A girl in an orange and white dress riding a green bike with training wheels while a man in a light t-shirt and pants walks by .,[4759106610]
2502975562,A indian man with a hairy chest and red eyes is sitting alone .,[2502975562]
2653940812,"A man , in a green shirt , is attempting to light a firework near the water of a lake .",[2653940812]
4810076865,An old man selling jewelry in front of a building with Arabic inscriptions .,[4810076865]
3156991513,"A man wearing a black bike helmet rides a bike on a brown , grassy surface with weeds all around .",[3156991513]
3467073304,A female volleyball player wearing a bikini jumps and spikes the ball .,[3467073304]
7235990180,Two small blond children holding stick while standing in a crowd n the city .,[7235990180]
3914720167,A young girl is standing against a chain covering her mouth with her hand and holding a red flag .,[3914720167]
2634290212,"A woman , dressed in a parade outfit , pointing her index finger to her opened mouth .",[2634290212]
4609256878,"A blond girl wearing flannel and a brunette wearing a red shirt , both in jeans , are sitting in a tree with a crowd in the background .",[4609256878]
197976461,a blond-hair lady is wearing a black and white top and a black skirt .,[197976461]
3411579899,A kid with a white shirt and helmet riding a bike through the woods,[3411579899]
1496289999,A person in a red and black jacket with a black backpack scales a mountain face .,[1496289999]
6811244500,"A young man is playing trumpet with a microphone in front of him , and next to him is another young man playing the baritone saxophone with another microphone in front of him .",[6811244500]
733752482,A brown and white dog running with his tongue hanging out .,[733752482]
624072749,A person places uncooked hamburger patties on a charcoal grill .,[624072749]
6074391204,"In a lab full of glassware , a white coat wearing scientist carefully dispenses liquid into another container while another watches attentively .",[6074391204]
4902416291,"An older woman with shoulder length gray hair , wearing sunglasses leaning against a waist high wall looking up .",[4902416291]
4756089621,Young man in white shirt and green shorts on a bike with Japanese writing behind him .,[4756089621]
2602996870,"An old man in a white shirt walks , his eyes cast downward , on a city street ; behind him , a younger woman in a white shirt and dark cardigan and blue jeans glances upward .",[2602996870]
3578318751,A large audience of people seated at banquet tables is watching the happenings on a stage surrounded by blue curtains .,[3578318751]
2425411995,A woman strides across the corner of a tennis court with her racket in the air .,[2425411995]
2199932695,A small child wearing the colors of the American flag is shoveling snow from the front steps .,[2199932695]
2307807200,"a person standing on the sidewalk , next to a window , wearing warm clothes",[2307807200]
533854547,Three children are running in front of a large group of ducks .,[533854547]
2462702522,toddler dressed in blue and red holding blue and red ball,[2462702522]
